id,text,label,confidence_score,camera_id,location,time,state,split,clean_text,label_encoded,alert_level_HIGH,alert_level_LOW,alert_level_MEDIUM,city_Coimbatore,city_Cuddalore,city_Dindigul,city_Erode,city_Hosur,city_Kanchipuram,city_Karur,city_Kumbakonam,city_Madurai,city_Nagercoil,city_Namakkal,city_Salem,city_Sivakasi,city_Thanjavur,city_Thoothukudi,city_Tiruchirappalli,city_Tirunelveli,city_Tiruppur,city_Vellore,hour
72,"Unattended bag flagged near woman at Egmore metro station, Tiruppur at 2:00 AM. Tiruppur bomb disposal team notified. Female being evacuated.",threat_detected,0.5185185185185186,622,7,2:00 AM,Tamil Nadu,train,unattended bag flagged near woman at egmore metro station tiruppur at 200 am tiruppur bomb disposal team notified female being evacuated,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
73,Thoothukudi Command Centre: Female being followed near Tirunelveli junction footpath at 11:30 PM. Visual context sent to nearest PCR van.,being_followed,0.7777777777777781,665,42,11:30 PM,Tamil Nadu,test,thoothukudi command centre female being followed near tirunelveli junction footpath at 1130 pm visual context sent to nearest pcr van,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,23
74,"CCTV log — Anna Nagar subway, Salem: Female pedestrian in group of 4. Well-lit street. Time: 5:45 PM. SAFE.",safe,0.6296296296296298,204,1,5:45 PM,Tamil Nadu,train,cctv log anna nagar subway salem female pedestrian in group of 4 welllit street time 545 pm safe,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,17
75,Automated alert to Kanchipuram Police: Female safety concern at Egmore metro station at 5:45 PM. GPS coordinates transmitted.,being_followed,0.48148148148148184,538,7,5:45 PM,Tamil Nadu,train,automated alert to kanchipuram police female safety concern at egmore metro station at 545 pm gps coordinates transmitted,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,17
76,"Woman detected walking alone near Velachery IT corridor, Dindigul at 3:00 AM. No companion visible. Area poorly lit. Tamil Nadu Police alert dispatched.",lone_walking_night,0.2592592592592595,718,47,3:00 AM,Tamil Nadu,train,woman detected walking alone near velachery it corridor dindigul at 300 am no companion visible area poorly lit tamil nadu police alert dispatched,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
77,"AI flagged aggressive group posture near female pedestrian at Virudhunagar bus stop, Karur. Time: 1:30 AM. Backup from Karur Police requested.",group_harassment,0.666666666666667,338,49,1:30 AM,Tamil Nadu,val,ai flagged aggressive group posture near female pedestrian at virudhunagar bus stop karur time 130 am backup from karur police requested,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
78,"Tamil Nadu CCTV integration alert: Peelamedu road, Coimbatore at 12:00 AM. Cross-camera tracking active across 3 zones.",monitoring,0.14814814814814836,262,28,12:00 AM,Tamil Nadu,val,tamil nadu cctv integration alert peelamedu road coimbatore at 1200 am crosscamera tracking active across 3 zones,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
79,"Woman jogging with earphones at Tambaram railway station, Hosur at 4:00 AM. Regular route. No suspicious activity. Status: NORMAL.",safe,0.8888888888888888,343,37,4:00 AM,Tamil Nadu,train,woman jogging with earphones at tambaram railway station hosur at 400 am regular route no suspicious activity status normal,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
80,"Two-person tracking alert at Kumbakonam temple tank road, Hosur: Male suspect pursuing female pedestrian. Duration 5 minutes. Alert: CRITICAL.",being_followed,0.40740740740740744,601,16,9:00 PM,Tamil Nadu,train,twoperson tracking alert at kumbakonam temple tank road hosur male suspect pursuing female pedestrian duration 5 minutes alert critical,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21
81,"Single female pedestrian identified at Coimbatore Gandhipuram bus stop, Namakkal at 9:30 PM. Isolated stretch near Coimbatore Gandhipuram bus stop. System flagged for monitoring.",lone_walking_night,0.1111111111111116,402,5,9:30 PM,Tamil Nadu,train,single female pedestrian identified at coimbatore gandhipuram bus stop namakkal at 930 pm isolated stretch near coimbatore gandhipuram bus stop system flagged for monitoring,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,21
82,"Single female pedestrian identified at Madurai Meenakshi temple road, Erode at 2:00 AM. Isolated stretch near Madurai Meenakshi temple road. System flagged for monitoring.",lone_walking_night,0.0370370370370372,682,17,2:00 AM,Tamil Nadu,val,single female pedestrian identified at madurai meenakshi temple road erode at 200 am isolated stretch near madurai meenakshi temple road system flagged for monitoring,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
83,Tiruppur Urban Command Centre log: Guindy underpass camera flagged unusual activity at 9:00 PM. Female subject under observation.,monitoring,0.44444444444444464,624,10,9:00 PM,Tamil Nadu,test,tiruppur urban command centre log guindy underpass camera flagged unusual activity at 900 pm female subject under observation,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21
84,"Night monitoring alert: Lone female pedestrian near Tambaram railway station, Namakkal at 2:30 AM. Smart lighting activated along route.",lone_walking_night,0.8518518518518521,824,37,2:30 AM,Tamil Nadu,train,night monitoring alert lone female pedestrian near tambaram railway station namakkal at 230 am smart lighting activated along route,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
85,"SmartCity TN surveillance — Papanasam dark street, Salem, 1:00 AM: Face anonymised. Gender: Female. Motion: Walking alone.",monitoring,0.6296296296296298,268,27,1:00 AM,Tamil Nadu,train,smartcity tn surveillance papanasam dark street salem 100 am face anonymised gender female motion walking alone,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
86,"Camera node TN-CH-47 at Namakkal lorry stand area, Kumbakonam detected abnormal motion at 6:30 PM. Female pedestrian in frame. Analysis running.",monitoring,0.666666666666667,162,24,6:30 PM,Tamil Nadu,train,camera node tnch47 at namakkal lorry stand area kumbakonam detected abnormal motion at 630 pm female pedestrian in frame analysis running,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,18
87,"Tamil Nadu SafeCity system: Female detected alone at Chromepet dark lane, Hosur. Time: 5:45 PM. Escort service notification sent via app.",lone_walking_night,0.0370370370370372,12,4,5:45 PM,Tamil Nadu,val,tamil nadu safecity system female detected alone at chromepet dark lane hosur time 545 pm escort service notification sent via app,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17
88,"TN-ER camera grid alert — Coimbatore Gandhipuram bus stop, Vellore: Behaviour anomaly at 9:30 PM. Female subject flagged for monitoring.",monitoring,0.14814814814814836,225,5,9:30 PM,Tamil Nadu,val,tner camera grid alert coimbatore gandhipuram bus stop vellore behaviour anomaly at 930 pm female subject flagged for monitoring,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,21
89,"Group of 3+ males surrounding female subject near VOC Park pathway, Sivakasi at 7:45 PM. Subject movement restricted. Police dispatch initiated.",group_harassment,0.8518518518518521,259,44,7:45 PM,Tamil Nadu,train,group of 3 males surrounding female subject near voc park pathway sivakasi at 745 pm subject movement restricted police dispatch initiated,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,19
90,"Stalking behaviour detected at Noyyal river walkway, Tiruchirappalli: Subject changed direction twice; follower replicated both turns. Time: 2:00 AM.",being_followed,0.6296296296296298,437,25,2:00 AM,Tamil Nadu,train,stalking behaviour detected at noyyal river walkway tiruchirappalli subject changed direction twice follower replicated both turns time 200 am,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
91,"Single female pedestrian identified at Kumbakonam temple tank road, Madurai at 9:30 PM. Isolated stretch near Kumbakonam temple tank road. System flagged for monitoring.",lone_walking_night,0.8518518518518521,855,16,9:30 PM,Tamil Nadu,train,single female pedestrian identified at kumbakonam temple tank road madurai at 930 pm isolated stretch near kumbakonam temple tank road system flagged for monitoring,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,21
92,"TN SafeCity AI behavioural engine: Subject at Srirangam temple lane, Tirunelveli at 8:00 PM showing signs consistent with being followed.",suspicious_behavior,1.0,918,35,8:00 PM,Tamil Nadu,val,tn safecity ai behavioural engine subject at srirangam temple lane tirunelveli at 800 pm showing signs consistent with being followed,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,20
93,"AI flagged aggressive group posture near female pedestrian at Vadapalani signal, Sivakasi. Time: 12:30 AM. Backup from Sivakasi Police requested.",group_harassment,0.37037037037037024,293,45,12:30 AM,Tamil Nadu,train,ai flagged aggressive group posture near female pedestrian at vadapalani signal sivakasi time 1230 am backup from sivakasi police requested,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
94,"Low-light camera activated at SIPCOT industrial area road, Sivakasi at 12:00 AM. Thermal imaging shows lone female. Safe passage protocol triggered.",lone_walking_night,0.0740740740740744,545,32,12:00 AM,Tamil Nadu,train,lowlight camera activated at sipcot industrial area road sivakasi at 1200 am thermal imaging shows lone female safe passage protocol triggered,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
95,"Group of 3+ males surrounding female subject near Namakkal lorry stand area, Vellore at 5:45 PM. Subject movement restricted. Police dispatch initiated.",group_harassment,0.6296296296296298,130,24,5:45 PM,Tamil Nadu,train,group of 3 males surrounding female subject near namakkal lorry stand area vellore at 545 pm subject movement restricted police dispatch initiated,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17
